,Spectral#Flatness#C3#delta,Spectral#PeakFrequency#C3#delta,Spectral#Entropy#C3#theta,Spectral#PeakFrequency#C3#theta,Spectral#RelativePower#C3#alpha,Spectral#Entropy#C3#alpha,Spectral#RelativePower#C3#beta,Spectral#Diff#C3#beta,Spectral#EdgeFrequency#C3#gamma,Spectral#RelativePower#C4#delta,Spectral#Entropy#C4#delta,Spectral#EdgeFrequency#C4#delta,Spectral#RelativePower#C4#theta,Spectral#Flatness#C4#theta,Spectral#PeakFrequency#C4#theta,Spectral#Entropy#C4#alpha,Spectral#RelativePower#C4#beta,Spectral#Entropy#C4#beta,Spectral#EdgeFrequency#C4#beta,Spectral#Diff#C4#beta,Spectral#RelativePower#Cz#delta,Spectral#Entropy#Cz#delta,Spectral#Diff#Cz#delta,Spectral#EdgeFrequency#Cz#theta,Spectral#Diff#Cz#theta,Spectral#Entropy#Cz#alpha,Spectral#EdgeFrequency#Cz#beta,Spectral#Diff#Cz#beta,Spectral#Flatness#Cz#gamma,Spectral#PeakFrequency#F3#delta,Spectral#RelativePower#F3#theta,Spectral#EdgeFrequency#F3#theta,Spectral#RelativePower#F3#alpha,Spectral#Entropy#F3#alpha,Spectral#EdgeFrequency#F3#alpha,Spectral#EdgeFrequency#F3#beta,Spectral#RelativePower#F3#gamma,Spectral#PeakFrequency#F4#delta,Spectral#Diff#F4#delta,Spectral#RelativePower#F4#theta,Spectral#Entropy#F4#theta,Spectral#Flatness#F4#theta,Spectral#Diff#F4#theta,Spectral#RelativePower#F4#alpha,Spectral#Entropy#F4#alpha,Spectral#EdgeFrequency#F4#alpha,Spectral#RelativePower#F4#beta,Spectral#Entropy#F4#beta,Spectral#Diff#F4#beta,Spectral#PeakFrequency#F4#gamma,Spectral#Entropy#F7#delta,Spectral#Diff#F7#delta,Spectral#Entropy#F7#theta,Spectral#Flatness#F7#theta,Spectral#Diff#F7#theta,Spectral#EdgeFrequency#F7#alpha,Spectral#Diff#F7#alpha,Spectral#Flatness#F7#beta,Spectral#PeakFrequency#F7#beta,Spectral#Diff#F7#beta,Spectral#RelativePower#F7#gamma,Spectral#Entropy#F7#gamma,Spectral#Flatness#F7#gamma,Spectral#EdgeFrequency#F7#gamma,Spectral#Diff#F7#gamma,Spectral#EdgeFrequency#F8#delta,Spectral#PeakFrequency#F8#delta,Spectral#Diff#F8#delta,Spectral#Entropy#F8#theta,Spectral#Flatness#F8#theta,Spectral#EdgeFrequency#F8#theta,Spectral#PeakFrequency#F8#theta,Spectral#Diff#F8#theta,Spectral#RelativePower#F8#alpha,Spectral#Entropy#F8#alpha,Spectral#Flatness#F8#alpha,Spectral#EdgeFrequency#F8#alpha,Spectral#PeakFrequency#F8#alpha,Spectral#Diff#F8#alpha,Spectral#Entropy#F8#beta
257_1$1,0.5368735666934603,0.35,0.9416729841293334,0.5208333333333333,0.15668041389965578,0.990090470995112,0.5382207474222981,0.9539354262990575,0.5454545454545453,0.09791323212585634,0.8435339685168681,0.39805825242718434,0.38488062720125726,0.1960156706719612,0.5,0.8617156345001505,0.46581953520204,0.9508277307327692,0.6923076923076922,0.9235580347840353,0.10744703832849758,0.8341886888184259,0.5719609263271491,0.375,0.08786258305677704,0.9728963532314971,0.7857142857142857,0.9504959629599552,0.9527459231921555,0.16666666666666669,0.09015856200558105,0.41558441558441556,0.09023311172838619,0.9526182404990632,0.5833333333333335,0.7037037037037039,0.5576783688091483,0.05,0.492228130805835,0.1363624997302088,0.9463838704201473,0.8497943271401774,0.12835566004415364,0.10851376020184561,0.9710728813823303,0.5,0.5330914747768759,0.9869874030165834,0.9682811623429427,0.23809523809523828,0.8201500028312133,0.6593962189725033,0.6644357839573212,0.448331874659628,0.08155482400177401,0.5416666666666665,0.6040211520827832,0.9450176210781173,0.12962962962962965,0.91797479971527,0.5255236505114963,0.9237825129386729,0.9132611169954532,0.49999999999999933,0.2745117006973993,0.22916666666666674,0.033333333333333305,0.5665261734114831,0.7243448100487728,0.5256321874348482,0.388888888888889,0.5,0.12777219313286783,0.09514250940676369,0.9700301451441409,0.9320048304356681,0.5416666666666665,0.9166666666666665,0.5546585343595742,0.9595329371532676
313_1$1,0.24723625404465796,0.1,0.9134550953420131,0.5,0.2513991380222891,0.9939288038224209,0.5432880656863001,0.9210198726874017,0.4545454545454547,0.22095288031700133,0.7494535524498351,0.17475728155339804,0.3156553352566019,0.7633852515868135,0.5,0.8694336351149583,0.5623759178491449,0.8656704444874598,0.423076923076923,0.9416035339214404,0.254643187805119,0.886521401141166,0.5158541515955309,0.4166666666666667,0.11173060743333685,0.8680754266852128,0.37500000000000006,0.9182427362728144,0.9255060652874872,0.25,0.6942505496335113,0.41558441558441556,0.09528075053724723,0.7533394073624815,0.875,0.40740740740740744,0.21012697576259787,0.525,0.45892118830222534,0.36897026526700083,0.6411217350170475,0.45269666412145193,0.1423982805111179,0.1036835689912565,0.9644581671031561,0.5,0.644248201996409,0.8751137495408974,0.9281036208110977,0.42857142857142855,0.7875636931082384,0.6191595704602312,0.511127909333421,0.32870496783997766,0.09566397376357251,0.5625,0.5999030600849191,0.8317843870142501,0.05555555555555555,0.9037718277949199,0.3702700191719108,0.9147819691818989,0.9051509957176117,0.5624999999999998,0.3851152905046296,0.21875,0.025,0.5493838292918107,0.9321211085621788,0.7730225782796887,0.4722222222222223,0.34375,0.17043503021308756,0.1973072822847848,0.9391365323154727,0.8781244267878273,0.4375,0.0,0.5090355446455552,0.8772774132950572
193_2$1,0.5890463968253884,1.0,0.7621571984736744,1.0,0.4829264912039147,0.7973688488510332,0.27366138411774465,0.9489654075645851,0.4545454545454547,0.14025011240018548,0.8176570329155115,0.5533980582524272,0.349438428512676,0.5664004366187246,0.9375,0.9206580235021258,0.36040374545133147,0.8082690499490683,0.19230769230769226,0.8969816123342438,0.12641079835541577,0.9669833187145795,0.5922549819100135,0.875,0.30220003363818965,0.8618478694495747,0.32142857142857145,0.871240938679741,0.7979203390048876,1.0,0.3262654380650017,0.7272727272727273,0.3351820188607702,0.784338752125459,0.25,0.2962962962962963,0.20648585725683694,0.9,0.7501895575579186,0.34768254331200954,0.8915136777793505,0.7346217042275542,0.15807554945176963,0.41075964664121717,0.9469809311784648,0.375,0.3610266840620759,0.8395465993568227,0.9057721178903962,0.0,0.893431364402162,0.7115947174161829,0.8640970044718151,0.6061758718141986,0.2067825911031281,0.25,0.4946097912560455,0.6941785623560686,0.1111111111111111,0.9319428513065267,0.1748344715929399,0.9631810162383767,0.9575890324693382,0.37499999999999983,0.31229852012854203,0.625,0.9,0.7824764477018528,0.9085867801286888,0.7115113334655996,0.4722222222222223,0.9375,0.17640760736900046,0.3972798322962744,0.9273767739686659,0.8300874111481638,0.375,0.0,0.4652127682656754,0.7970175937588883
117_1$1,0.5250054750294353,0.05,0.7561573591605876,1.0,0.804392322066155,0.5117105786642859,0.16873433491818346,0.9477079550325427,0.4545454545454547,0.2556560254594515,0.8294061117289654,0.3203883495145631,0.18848846170590497,0.8019484131430417,1.0,0.8176165058638547,0.4241597798472387,0.9251144891432288,0.423076923076923,0.9262456107031471,0.07414343084592985,0.9180607053693622,0.6150165459757334,0.75,0.23647880176624744,0.4722659047843314,0.4285714285714286,0.9267965595425846,0.9575782420329045,0.55,0.1951202688277238,0.7662337662337663,0.7674269445438354,0.28267168834544537,0.125,0.46296296296296297,0.1815294484786683,0.3,0.644152754140778,0.14802996172128619,0.8002178185966469,0.6229740685386808,0.17718519635138766,0.633796297691911,0.5313321367435042,0.125,0.317936053750922,0.9426803773025924,0.9627842908310649,0.0,0.5792750770126801,0.7128159653475786,0.7241877968218495,0.4639163183034204,0.2167913768576549,0.125,0.3678913939777658,0.9257964914946936,0.08333333333333333,0.9508284224586134,0.2794854687789355,0.8999440595550583,0.8814360833865347,0.37499999999999983,0.27622311336289246,0.25,0.3,0.6024408273707498,0.8713524649523927,0.6966862468150022,0.6805555555555557,0.96875,0.19104021346544758,0.5342709585392467,0.573814028122339,0.3143490103063528,0.125,0.125,0.3952672606092436,0.960075330278671
053_1$1,0.3728570821944874,0.3666666666666666,0.8192143043356797,0.5,0.22015229054810231,0.9703937972158186,0.5692872173615465,0.9307076089944742,0.6363636363636368,0.18784311746597795,0.869272975447292,0.3203883495145631,0.09027972486466422,0.8301627155956882,0.5,0.9529386513700602,0.6832047167775409,0.9184372801641116,0.5769230769230768,0.9120270074127075,0.15524184342634179,0.8110715121938202,0.5651709399504957,0.263888888888889,0.0821500549067185,0.9244820876444421,0.6071428571428573,0.9591703668741407,0.9204767431918505,0.1,0.07081965461327555,0.3636363636363635,0.20172958569592692,0.9400497384467092,0.4583333333333335,0.6666666666666666,0.4830828062946204,0.6166666666666666,0.6738667024651434,0.10027646820984337,0.9655165549736939,0.8745290147297115,0.13666777301311334,0.17178973008397835,0.9668123309478625,0.4166666666666665,0.668773521832186,0.9496736797074877,0.9651335553399727,0.6666666666666669,0.7893869945089168,0.6852332572315214,0.9214820552242566,0.7931756448617963,0.08916311255459976,0.5,0.6015633936414954,0.8989423390587029,0.16666666666666666,0.8869441484078606,0.46909284284808683,0.965551639289752,0.9586454128133244,0.37499999999999983,0.2537158592828173,0.5416666666666667,0.6,0.7123037533276131,0.9102720006478052,0.7774940828961121,0.44444444444444464,0.5,0.13829073732775804,0.14601192775728017,0.9888185070474395,0.9734476126810778,0.4166666666666665,0.3333333333333335,0.5407934510734403,0.9588238573600574
174_2$1,0.535814342780759,0.4,0.8709163187895008,0.6875,0.4621386066231594,0.8712434043160207,0.35532013585087696,0.9277951035814284,0.4545454545454547,0.2930987860136788,0.8443611191717763,0.3203883495145631,0.13530344917235862,0.6702725044314479,0.8541666666666667,0.8774003098184259,0.4499571302047538,0.8257038910752537,0.346153846153846,0.9197799722975224,0.18350856127315904,0.84782733236522,0.5176111821440764,0.763888888888889,0.16358416785920638,0.8457902222456031,0.4285714285714286,0.9148861869051571,0.9458320693657591,0.41666666666666663,0.16333263160270167,0.6753246753246752,0.3997045899576523,0.8508775302437915,0.2916666666666665,0.3703703703703705,0.12508077683054783,0.2833333333333334,0.5354434063629823,0.18501084725062572,0.9068156563182042,0.7410306716631937,0.15412155680432102,0.4136886043281075,0.8379970209538516,0.3333333333333335,0.5432737799284844,0.8254897110277425,0.9116749869367679,0.14285714285714285,0.7697855852265081,0.6922527009440763,0.866286610481185,0.7240040306066127,0.13843915476578766,0.3333333333333335,0.5436294742801053,0.6800499218233043,0.2592592592592593,0.9098067847512732,0.1631807544965801,0.9336342903191734,0.9229864833179582,0.49999999999999933,0.35048790511822303,0.35416666666666674,0.35,0.6649445176589595,0.9398677531646884,0.8306499445275082,0.6111111111111113,0.5833333333333333,0.1523540597716195,0.4090225415816637,0.8138259837504941,0.6256002801175805,0.3333333333333335,0.375,0.5223368358539524,0.8340314833696031
038_1$1,0.5176588885498986,0.1333333333333333,0.9598201873436052,0.41666666666666674,0.21928745167454863,0.9907506071420782,0.5274519615250588,0.9429649783637755,0.4545454545454547,0.2806230055732194,0.871760326601609,0.3786407766990291,0.16133207375916403,0.8247006362094778,0.14583333333333326,0.9440004357981243,0.48178380252099406,0.9578254807232253,0.5769230769230768,0.9407002499448207,0.3060188302429989,0.7793428179322839,0.537588941201552,0.375,0.07664750934143713,0.9430895021774478,0.5357142857142858,0.9316396911181947,0.9654143334508477,0.5166666666666666,0.5138931456528962,0.41558441558441556,0.16524870186283452,0.9148522196831036,0.5833333333333335,0.4444444444444443,0.19922077367177127,0.1,0.6771711918769063,0.8558019442179634,0.1174108531515991,0.04291638791881407,0.1217982630985421,0.06991632433649327,0.4672085459734501,1.0,0.2682161584268852,0.5110733437116819,0.6308832387956737,0.42857142857142855,0.8646657954863838,0.7261512123741574,0.6703692772303189,0.45930822224141143,0.06861731980980303,0.5833333333333335,0.6038062206269408,0.876121977478228,0.09259259259259256,0.9002071566862327,0.24427551961388538,0.8282018080890666,0.8070126734826678,0.25000000000000033,0.2987510526082492,0.45833333333333326,0.4,0.7137934151114596,0.9878994544563923,0.9492196141791929,0.30555555555555564,0.16666666666666674,0.12121349632203095,0.22367523094582764,0.952170035810702,0.8864614768259527,0.5,0.625,0.5455047747826118,0.9515886732440495
199_2$1,0.5227563915249112,0.1833333333333333,0.9287642742985616,0.5,0.1699141107114326,0.9699773314657593,0.6107569652308737,0.9426806521037454,0.4545454545454547,0.22530576546221182,0.9003208316396575,0.35922330097087385,0.17620023887873332,0.7523705050874544,0.5,0.979660973006393,0.572825408931786,0.9351407294443826,0.5384615384615384,0.9500363589323,0.2093843276798708,0.8282698795843341,0.5323897338149778,0.4027777777777777,0.09235612297664807,0.9759487048772703,0.6428571428571429,0.940879813073445,0.890779380950652,0.35,0.14418851233017063,0.41558441558441556,0.1581269356437409,0.9437451940259712,0.4583333333333335,0.5555555555555555,0.42153397109705154,0.85,0.650303918270804,0.1670788358821919,0.9140619520308705,0.766039521056623,0.12021961301928533,0.17961453987814233,0.9597583347924935,0.4583333333333335,0.6346717007975051,0.9551819891195209,0.9494272883916207,0.09523809523809515,0.6573949454384741,0.6598304248053548,0.803747794963751,0.6282203772977147,0.10151991800740319,0.5416666666666665,0.5956508573266365,0.9106105513112966,0.1481481481481481,0.9347753991749994,0.4054923926241499,0.900569966631329,0.8873975869931034,0.49999999999999933,0.3458338842852792,0.47916666666666674,0.55,0.698951053568076,0.9622633611262619,0.8723181017349609,0.3333333333333333,0.10416666666666674,0.12361519002062822,0.1341726752143286,0.9763428067019883,0.9443379490484257,0.5416666666666665,0.4166666666666665,0.5544262680072636,0.95913719805759
255_2$1,0.5319953069931194,0.325,0.22872556942174707,0.5,0.15291338475045016,0.821123867565289,0.27640763559470954,0.880592393527851,0.7272727272727274,0.398497782937057,0.8182101521681909,0.3495145631067961,0.1722471402963107,0.5216773096306948,0.5,0.9687738373484437,0.39966098155859703,0.9727065887658952,0.5961538461538461,0.945161166294081,0.10289369051678637,0.8255863373895151,0.6859308939646127,0.375,0.06930485769367009,0.81010798830372,0.5357142857142858,0.7590219291598037,0.8567399826421627,0.325,0.32984488252470556,0.41558441558441556,0.17730506677578506,0.9152622843403767,0.4375,0.5740740740740741,0.3215192108475401,0.275,0.7194221645412584,0.4101656881636516,0.37102325787625323,0.20427766119726734,0.116433147304575,0.08756687329920812,0.864399360203587,0.6875,0.48625738008545544,0.9221856292893008,0.8907685266581749,0.5,0.8251477930140362,0.7355792068891222,0.923874033518147,0.8167756726582213,0.08450886987162255,0.4375,0.5909729923501816,0.9375897957841419,0.3611111111111111,0.9031365094688302,0.47419607288436233,0.95807830879908,0.9525242335779913,0.37499999999999983,0.3386310753871795,0.25,0.05,0.7698456502179042,0.8936299547904385,0.7226476726480737,0.3472222222222223,0.5,0.11370375531903927,0.1540579939397755,0.9248471437811543,0.8294152112690423,0.4375,0.3125,0.5450571963945231,0.9796116880993846
311_2$1,0.4446157739822632,0.33333333333333337,0.9681516537750423,0.22916666666666674,0.4735801645736185,0.9701466329787268,0.4104476626706581,0.8763273895479314,0.5454545454545453,0.29920318629665843,0.8071106864943111,0.3203883495145631,0.13341991851356771,0.7869271314744521,0.41666666666666674,0.9656676377292523,0.47353822628068326,0.7044309160964562,0.15384615384615372,0.890896967423604,0.22592259760787126,0.7941447611144653,0.5159386276849184,0.625,0.1285735843996711,0.9221024578930371,0.32142857142857145,0.8941924053974643,0.9556363193420415,0.35,0.19061721194253725,0.4675324675324676,0.44889389643588706,0.9238002664269547,0.4166666666666665,0.14814814814814806,0.12039570649731698,0.3666666666666666,0.612327432022279,0.20910711868122578,0.9550298915358046,0.8572506692741441,0.17381030322877072,0.36163907138390966,0.9084973374067101,0.3333333333333335,0.5287323614535728,0.8115381557420067,0.864090655041912,0.9523809523809526,0.8053170922188699,0.675486454034702,0.9549419747506502,0.8519111478131853,0.09909047666364258,0.4166666666666665,0.5860464666888393,0.6166734010469737,0.07407407407407411,0.849681025729176,0.134407150257929,0.957475090854324,0.9513126597281532,0.37499999999999983,0.3627066885423407,0.45833333333333326,0.3666666666666666,0.6845310137963179,0.8936853682311056,0.7389755214083352,0.388888888888889,0.5,0.16468906902057912,0.3414604290937788,0.9428556930961393,0.8974108281912067,0.375,0.25,0.5336266687077451,0.7960048116128825
236_1$1,0.7216642714371185,0.7166666666666666,0.10966465107936933,0.5,0.13560251437832854,0.6975217842183339,0.1406521500321586,0.7309713789634994,0.5454545454545453,0.18892918828023866,0.8289048210705565,0.3786407766990291,0.48097061779137,0.22450753887748384,0.5,0.9611004654698018,0.2748630597013477,0.8181868175575078,0.346153846153846,0.9049301492242617,0.04861694543915847,0.8139927018112562,0.5777581960197087,0.375,0.0870882560420085,0.687523028590837,0.392857142857143,0.690199237468119,0.7445458091129817,0.4666666666666666,0.15037463273253218,0.4675324675324676,0.3207130193741841,0.9122935461860874,0.5,0.5185185185185186,0.3365797195128507,0.2666666666666666,0.7132915768711428,0.8088411933414107,0.11312966178229372,0.03523126808989438,0.13407037989587886,0.10243675683946764,0.721830739961648,0.875,0.2530734486206846,0.4915234570784451,0.7413174270710313,0.42857142857142855,0.883970993667642,0.7126220429742355,0.26982910885502537,0.12629408939082046,0.09359456305205785,0.625,0.6626161698722002,0.7079896555878243,0.0,0.766669344923905,0.24574190898238615,0.9304155631794515,0.9229800402662712,0.37499999999999983,0.37357385721324066,0.47916666666666674,0.41666666666666663,0.7072736205855172,0.2721300887991809,0.1211077939583878,0.388888888888889,0.5,0.13625044847416606,0.16569321626850894,0.9584148052973084,0.9157652042863457,0.5,1.0,0.5833844746686988,0.8022175752381474
319_1$1,0.3073989714837031,0.5666666666666667,0.07473108278309734,0.5,0.07841219102106671,0.4328451723189431,0.15464951482098782,0.7314576114037141,0.4545454545454547,0.07628012432097046,0.6264218802627443,0.6310679611650485,0.5774961649566289,0.18484983195640292,0.5,0.9546668026969016,0.3714344864484889,0.9164814082009055,0.5000000000000001,0.9082922273177687,0.028279735579335386,0.7834244764443956,0.6304423682144575,0.375,0.07856932726657376,0.41363738275381134,0.4642857142857142,0.7085105492077057,0.7804669281664292,0.1166666666666667,0.11583656533358581,0.38961038961038963,0.08904412210712531,0.9300751085743992,0.625,0.6666666666666666,0.6165645016043115,0.3,0.7215220994494357,0.15529558703574112,0.8993831178456188,0.7157384327506237,0.11175863424407581,0.08874391977877855,0.9520732027908263,0.4583333333333335,0.7512636182387618,0.9902879613555016,0.9712340397422553,0.23809523809523828,0.7786097051052292,0.7058169155390032,0.3396001456631883,0.14934843377551507,0.0726491295297184,0.6666666666666665,0.616333554444453,0.916846039712371,0.0,0.9024383934877607,0.45143616304028955,0.945232348442468,0.935471436691274,0.37499999999999983,0.3800852938886344,0.39583333333333326,0.3166666666666666,0.7434686196604487,0.8850229436091469,0.6752501467624324,0.388888888888889,0.35416666666666674,0.11022939836666162,0.09370603722071653,0.9602055473854426,0.9104789557227697,0.5,0.4583333333333335,0.549760381938991,0.9871526534268568
191_1$1,0.31963388890941324,0.75,0.9121974368770464,0.5,0.12545764062601375,0.9795175116510836,0.5582587934236126,0.9541119073165586,0.590909090909091,0.23668390128896308,0.8034058549737615,0.5242718446601942,0.07324688341392008,0.7612990297559814,0.0,0.9707827242063346,0.5361194604103577,0.9826325969354867,0.7692307692307692,0.9633610848819706,0.3007419202213244,0.8926014277986556,0.3909121573346266,0.375,0.08696259214244459,0.89436001236681,0.5357142857142858,0.9077022035175856,0.976550287950358,0.4,0.24426774356892902,0.41558441558441556,0.0616238520959742,0.8976286918003314,0.625,0.6851851851851852,0.5445680966043054,0.375,0.497984795160712,0.15431878925534093,0.7654694475159786,0.5460870040355147,0.10393191833623458,0.10810661532992662,0.963819361817709,0.5625,0.571315036919938,0.9873965600921323,0.9577965066756021,0.5,0.8687598035358546,0.6389173662500532,0.5749333200143731,0.3855719397576146,0.09291671040577612,0.5625,0.61729955600655,0.908119976627213,0.3333333333333333,0.8862738366490666,0.6414625460815936,0.9720172593876282,0.9689526147164343,0.5624999999999998,0.4812581908795794,0.59375,0.4,0.591052154897521,0.8989914196232975,0.7503652196077345,0.263888888888889,0.15625,0.11283088355129876,0.09156234504629873,0.9846872626845364,0.9652669589411962,0.5,0.3125,0.5538517699036863,0.9888440884346478
032_1$1,0.32655293163556,0.35,0.9488173009799235,0.5,0.26984518990901074,0.919144652021254,0.41468803956708195,0.9509510636035285,0.4545454545454547,0.12882921547501175,0.893641123082096,0.2912621359223301,0.29841206410208837,0.5036379581267426,0.5,0.8418111192149815,0.31495942246802555,0.9207086478971349,0.423076923076923,0.9129439791179185,0.1244398713442953,0.7917281173296197,0.6492227762439059,0.375,0.10913516998188141,0.8505869537670445,0.4285714285714286,0.8781720260537347,0.9594131130145129,0.075,0.15950288531819842,0.6493506493506493,0.34112816689267006,0.687544404492435,0.1875,0.5740740740740741,0.4393506049567299,0.125,0.26769972001444314,0.1753427025766683,0.9101859668130778,0.8038169167321879,0.23382032293371255,0.2794309820870154,0.7481157957880856,0.3125,0.2932561559913344,0.9665479963570631,0.9525038275473571,0.42857142857142855,0.5989804690401305,0.6106499948015568,0.8987061156326424,0.7905602446355517,0.17786118222642663,0.25,0.5236494091582639,0.9606749484587787,0.5277777777777778,0.9401258127504687,0.5619144831906959,0.9796063826874103,0.9763215049175886,0.5624999999999998,0.4202220720636309,0.34375,0.3,0.5638641104250125,0.8347279549613965,0.6816219615192518,0.638888888888889,0.75,0.27191248456864997,0.36987343206236906,0.7175596396066495,0.5676520516987738,0.25,0.0625,0.40299635656884686,0.93204059821993
